Filename,Distance
CHOSEN PICTURE: image_0001.jpg,0.0
image_0020.jpg,55.67201614379883
image_0040.jpg,57.28538131713867
image_0006.jpg,57.56880569458008
image_0013.jpg,58.07676696777344
image_0049.jpg,58.14767837524414
